27924,3344177167,26
27925,3572919934,33
27926,1867535921,41
27927,46098812,12
27928,3896916318,39
27929,3790001953,50
27930,3065445081,6
27931,3414145948,21
27932,2356403437,58
27933,1990530956,5
27934,619418912,19
27935,1418410401,38
27936,2942541480,40
27937,3495517678,2
27938,3133913525,16
27939,920846044,24
27940,3264832494,33
27941,4180114395,40
27942,4149308637,43
27943,2610047858,54
27944,3663226054,9
27945,3356105784,14
27946,2999476006,23
27947,2962493927,30
27948,1446668828,35
27949,716739347,40
27950,4134683759,44
27951,2578215241,55
27952,228833489,10
27953,869014597,13
27954,2899358891,28
27955,2605106011,37
27956,2718884449,50
27957,3647539305,55
27958,1319952876,59
27959,694912376,8
27960,2165044572,17
27961,48735975,22
27962,3539449885,32
27963,3358528372,35
27964,2814168559,41
27965,3364868718,51
27966,2746366855,54
27967,3154516693,4
27968,3873777075,40
27969,387298815,46
32003,2097168667,16
32004,3095007872,26
32005,4065738166,28
32006,3447262301,33
32007,2592285095,41
32008,3040876381,50
32009,3658251677,63
32010,2719207551,1
32011,4262298719,6
32012,2522583524,13
32013,1888831492,24
32014,3365176024,43
32015,2745200722,52
32016,2269358624,61
32017,1354830695,15
32018,1061111052,20
32019,63262550,40
32020,2753942718,52
32021,2464971727,6
32022,3371261341,16
32023,3134927896,20
32024,3979077203,34
32025,1918643083,39
32026,3812111216,45
32027,290152323,62
32028,3651878801,3
32029,3757206337,17
32030,4125362959,27
32031,705506774,31
32032,1369891058,42
32033,2080984071,52
32034,3170156425,61
32035,2118976649,5
32036,4006872664,10
32037,4211924775,27
32038,3134148571,34
32039,683971326,45
32040,4048920930,49
32041,3800916380,59
32042,3974639671,64
32043,2889770847,10
32044,3602507469,14
32045,3188507849,22
32046,1902919958,27
32047,3308696653,50
32048,2873717837,59
32049,2636605099,3
32050,3390424494,9
32051,4135263736,23
32052,3976552744,27
32053,196923042,30
32054,3839288539,41
32055,3535501918,49
32056,3713969553,51
32057,3372648956,59
32058,3113764799,1
32059,3170316858,4
32060,392226809,13
32061,1325078644,21
32062,1668271153,33
32063,2109374556,53
32064,2292962164,2
32065,994127698,25
32066,2345759301,30
32067,3491613768,44
32068,2351327575,48
32069,3642318181,61
32070,1282056639,11
32071,3802465306,16
32072,4069119238,25
32073,3417558348,34
32074,3222039610,47
32075,2953691203,57
32076,3668388101,62
32077,3982233544,9
32078,3904219494,16
32079,1487149429,21
32080,11991514,23
32081,1431753864,27
32082,3602228360,37
32083,591310016,45
41003,3794983865,12
41004,272792075,17
41005,3847304934,27
41006,161653631,29
41007,4245801481,38
41008,3573393598,46
41009,3165125492,53
41010,1964641421,64
41011,2754211130,5
41012,385416588,10
41013,4222348780,18
41014,2384098691,41
41015,1950086095,46
41016,1424814140,59
41017,3650508554,13
41018,3859598576,18
41019,3773543534,25
41020,1432001799,44
41021,3399626799,60
41022,3849005620,15
41023,2569642373,19
41024,3428518225,27
41025,4274477381,37
41026,1893146819,40
41027,1990454911,46
41028,210780343,1
41029,3415111202,6
41030,2445584134,19
41031,3379219663,30
41032,3242395803,32
41033,3969786637,49
41034,2614311188,59
41035,317788636,1
41036,2740673344,9
41037,618368829,17
41038,3411900843,33
41039,815349006,42
41040,2185538050,47
41041,1009124934,51
41042,2495375266,60
41043,3355913656,1
41044,368804486,11
41045,3781138439,20
41046,2164862156,25
41047,2078355532,36
41048,4293403942,55
41049,2444641494,63
41050,2377954929,6
41051,3049332978,10
41052,2315943079,25
41053,141587665,29
41054,3275242078,36
41055,919042156,48
41056,583782223,50
41057,1340867217,53
41058,514098640,64
41059,2245442832,2
41060,3090154443,7
41061,3462128465,20
41062,2341562416,25
41063,3789940382,49
41064,3348923093,1
41065,4105317282,23
41066,3754053596,27
41067,3663678273,38
41068,2992932767,45
41069,2287417398,56
41070,1478505486,4
41071,3618305175,15
41072,255152045,23
41073,1565231630,26
41074,2180159854,46
41075,24762921,55
41076,2588651301,59
41077,1609930767,3
41078,3048292948,11
41079,2761028559,17
41080,1901059134,22
41081,3246101770,25
41082,2334770293,30
41083,3553911561,38
47362,196667739,4
47363,1082368088,14
47364,140362824,30
47365,3120474745,48
47366,4088714937,58
47367,347675458,8
47368,3078084790,27
47369,92910608,49
47370,2638247720,64
47371,315463260,3
47372,3365423128,8
47373,127477756,12
47374,2252926599,24
47375,485879831,39
47376,4214007443,45
47377,345880223,50
47378,3663821566,54
47379,3516606282,2
47380,2594184815,8
47381,3388749024,38
47382,2636259996,54
47383,1399275116,59
47384,3223903660,16
47385,2482484604,20
47386,4280002900,28
47387,1910949896,40
47388,878590302,45
47389,1907517666,64
47390,2081270639,13
47391,4258545057,26
47392,2093027242,37
47393,2325095012,40
47394,2351711998,48
47395,3574185527,55
47396,3182188674,3
47397,4135757537,16
47398,2730369403,18
47399,133841375,24
47400,3657344261,33
47401,2732704397,47
47402,3023463386,51
47403,1899750790,60
47404,2520979939,64
47405,1997258103,7
47406,2099142395,12
47407,4042195482,35
47408,2082424323,44
47409,2469453025,62
47410,2904150894,6
47411,2886785213,15
47412,3440782526,24
47413,2724638725,28
47414,3458351261,36
47415,3183563968,39
47416,3521924954,58
47417,3894618086,6
47418,3164969173,11
47419,1621761662,15
47420,3127764333,31
47421,876409089,46
47422,3314121384,53
47423,3033165377,5
47424,1424480392,14
47425,3398622687,30
47426,524435103,42
47427,3330832005,53
47428,2342578939,2
47429,2690267790,13
47430,2791285759,31
47431,559635772,35
47432,2391737773,42
56363,4134944298,9
56364,2670463499,18
56365,3605951326,34
56366,1254238528,54
56367,40322723,62
56368,3233644370,17
56369,1838300131,36
56370,2866565365,56
56371,920156357,2
56372,2859905527,6
56373,3732646204,10
56374,405074320,19
56375,2962708992,28
56376,2500354688,41
56377,353750288,49
56378,972378445,53
56379,3669370681,64
56380,2794879341,3
56381,2805490408,18
56382,1346492803,44
56383,3293807319,55
56384,1344376353,11
56385,2561796211,18
56386,409015698,25
56387,2420858260,38
56388,2202095571,43
56389,277614837,57
56390,2847339966,12
56391,4094372625,19
56392,222598240,28
56393,1859809512,39
56394,3216004598,41
56395,3232773935,54
56396,878397065,57
56397,3439497933,8
56398,2772796967,17
56399,2989295698,23
56400,1353334419,30
56401,3113540990,45
56402,3965364517,48
56403,4263141673,53
56404,4111420783,61
56405,1417347589,1
56406,2563052436,11
56407,3881915924,22
56408,3946657780,38
56409,3350340386,56
56410,3896531666,5
56411,3695364379,10
56412,3391770139,17
56413,3655306194,26
56414,1887925082,32
56415,2841285923,38
56416,15158654,47
56417,2637155599,62
56418,3024281581,8
56419,3346881170,14
56420,117717224,26
56421,604320960,35
56422,389813954,47
56423,2153513254,3
56424,4096044120,10
56425,3535243743,29
56426,3505208180,40
56427,3686438004,48
56428,2187185930,60
56429,3146068495,5
56430,3844300482,24
56431,106738754,34
56432,3732231135,39
66397,2129708237,7
66398,3181852499,11
66399,3254509650,21
66400,4234505674,39
66401,2064475258,42
66402,1022707229,4
66403,3504963318,20
66404,2344882979,34
66405,1835215851,45
66406,213336025,48
66407,2293979384,53
66408,3667866669,7
66409,1561250691,29
66410,3975229905,33
66411,3968819160,36
66412,3026396770,56
66413,767062176,58
66414,2266983435,4
66415,3700161195,9
66416,3605140210,28
66417,2571732786,31
66418,3508386685,43
66419,3286207890,50
66420,794779680,52
66421,2255563370,61
66422,1370103491,64
66423,3386787653,7
66424,3249039273,21
66425,4155764584,26
66426,2178356704,46
66427,115152887,53
66428,1636129570,60
66429,3402006812,2
66430,3816655064,8
66431,232083678,18
66432,2185057735,29
66433,3070635826,31
66434,3868550863,36
66435,2318355471,50
66436,3107640387,53
66437,2846003014,4
66438,2321116021,15
66439,3721995550,26
66440,2727503351,31
66441,1331053407,42
66442,4228530832,46
66443,3748483119,52
66444,3645685024,58
66445,2372975572,19
66446,2655566279,26
66447,1090561022,32
66448,1038801775,47
66449,36268191,55
66450,657486666,8
66451,3399908939,45
66452,3555293415,50
66453,3498594380,59
66454,2389436467,64
66455,3050831429,7
66456,3386820751,19
66457,3270524745,22
66458,408327165,32
66459,3385018087,40
66460,3203314704,43
66461,927730192,60
66462,3207551561,64
66463,3925136772,13
66464,2699754075,20
66465,2116012891,31
66466,3516397642,39
66467,2928718403,45
66468,2633588347,56
66469,3878800981,64
66470,2087805040,15
66471,3805027502,32
66472,1658989225,43
75397,1147689154,5
75398,3537933420,10
75399,173213446,20
75400,1604909332,22
75401,3283880146,40
75402,3838684844,49
75403,3317207354,12
75404,1649479224,21
75405,2778607290,37
75406,3634698924,47
75407,2612209206,50
75408,842399864,1
75409,3622424117,26
75410,941497405,30
75411,1817185906,34
75412,2530407869,55
75413,2852535939,57
75414,1313247557,61
75415,147469785,5
75416,511236220,23
75417,1634857364,30
75418,2415188700,42
75419,426007539,48
75420,2522182561,51
75421,2564661030,57
75422,2923550984,63
75423,4286481144,5
75424,3934785938,14
75425,3770674034,23
75426,3078120166,36
75427,3209453174,47
75428,375957371,58
75429,49329644,63
75430,2231355769,7
75431,296621645,16
75432,3841100065,25
75433,3580734603,30
75434,2223563650,35
75435,4102540693,38
75436,2107227970,52
75437,3773445090,61
75438,565783682,6
75439,2922690353,21
75440,3030321439,29
75441,1444521311,41
75442,680038778,43
75443,1421297038,49
75444,2313943959,54
75445,338990797,13
75446,3449165034,21
75447,1723935586,31
75448,3283700852,39
75449,2993451794,52
75450,1637810966,63
75451,410584196,31
75452,481981707,46
75453,3414473473,57
75454,2089081980,60
75455,2015710007,5
75456,3572632074,18
75457,3600874908,21
75458,2613502263,29
75459,1124617047,36
75460,831459386,42
75461,3473343783,57
75462,3010289647,62
75463,2083029353,7
75464,178250147,19
75465,2754439459,24
75466,3415582780,37
75467,20050521,44
75468,1076293461,49
75469,1794444779,63
75470,2244429376,12
75471,3774094193,28
75472,1692586476,36
88100,3167106431,25
88101,1840922869,35
88102,797794035,52
88103,3075238839,57
88104,3056778074,61
88105,2061010391,16
88106,3707287906,35
88107,2578941122,54
88108,2270764339,57
88109,2622903099,9
88110,1847514278,14
88111,2707337035,22
88112,4199339783,35
88113,4085694102,48
88114,2138770545,63
88115,1921037116,13
88116,2635856765,21
88117,3205348074,25
88118,3774978569,36
88119,2074344895,49
88120,2183818047,56
88121,3975319434,60
88122,2712202611,8
88123,138474580,10
88124,3922520325,15
88125,3633616821,29
88126,218317050,34
88127,3005678397,37
88128,679318294,48
88129,3575203794,55
88130,94567423,62
88131,1597526892,4
88132,2779668797,14
88133,134630637,23
88134,3938304163,32
88135,1632689304,44
88136,959030908,56
88137,3169104484,63
88138,2517070130,9
88139,3674623766,28
88140,4013330905,34
88141,3702926634,44
88142,723765351,62
88143,2214919280,5
88144,523612181,14
88145,2477279715,20
88146,2420405287,46
88147,3953497231,58
88148,2557483051,61
88149,2887617254,18
88150,1572571288,22
88151,4044671135,41
88152,792335607,48
88153,2050511011,54
88154,2714412050,63
88155,4232452756,4
88156,3424117720,16
88157,268457887,20
88158,4156663691,39
88159,2708526976,52
88160,139104719,63
88161,1671765399,6
88162,3550550595,21
88163,1624583183,36
88164,3979609953,58
88165,1300556755,6
88166,2781223273,8
88167,528207453,14
88168,2656371591,20
88169,4021020617,29
88170,2822591253,44
97097,802234111,8
97098,1854798080,32
97099,3491275282,45
97100,3496273666,56
97101,1795743058,59
97102,3056727419,11
97103,252280851,33
97104,4285792381,51
97105,3896126136,55
97106,400139536,63
97107,3409448891,11
97108,2271973400,16
97109,3101697857,23
97110,3965415655,43
97111,2664888283,51
97112,2459159176,12
97113,2805228700,17
97114,2004411263,24
97115,3364403991,29
97116,41798448,47
97117,1365274340,53
97118,2884475011,58
97119,3822167159,2
97120,56195451,9
97121,3278816711,13
97122,1323098046,22
97123,3772495384,33
97124,4065124807,35
97125,2880648091,44
97126,3810279202,54
97127,1040231758,56
97128,4233887573,3
97129,3248150879,11
97130,405824995,20
97131,2982294020,24
97132,2979810096,43
97133,2852300632,46
97134,3698805942,62
97135,3995515667,7
97136,4133659442,13
97137,1527719729,32
97138,3234980023,35
97139,3160960645,56
97140,2728408526,4
97141,2526181278,8
97142,3486697847,17
97143,2545634404,37
97144,706268347,57
97145,348070209,60
97146,3580250494,12
97147,2855130682,19
97148,3999856685,29
97149,3293712,42
97150,436411369,52
97151,3419312612,56
97152,2802412855,3
97153,977128481,9
97154,3437125769,17
97155,3397735075,34
97156,2734752827,49
97157,2001663287,54
97158,2854287691,1
97159,2763037896,12
97160,3002102155,27
97161,3774344624,43
97162,229721201,61
97163,2172192264,7
97164,3597058115,10
97165,1373332769,19
97166,3982894503,26
97167,1764805794,33
99999,2309835687,6
